ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2029-02-07,42,26126,615,Employed,Associate,21,23956,48,1,3,Own,337,0.2675600705658946,1,0,0.4078949281991832,0,Other,0,17,10,14337,3381,67814,30179,2177.1666666666665,0.7816167374356219,7,37635,0.211456,0.2537472,799.3271141830844,0.5219293183111465,0,55.0
2029-02-12,48,16353,621,Employed,Associate,20,12181,60,1,0,Rent,343,0.2278307614229638,2,0,0.0462272384430225,0,Home,0,19,19,9147,344,12483,19018,1362.75,0.8720741087263079,5,2206,0.206681,0.2162393960156126,333.8266604351068,0.4966623815337418,0,49.0
2029-02-13,43,49958,568,Employed,Associate,23,21003,24,1,3,Other,358,0.2677280237127807,6,0,0.4646657171150481,0,Education,0,24,22,32774,2546,149366,48678,4163.166666666667,0.9347979722109946,6,100688,0.2120029999999999,0.2243895205761053,1094.1549982812169,0.3488102001556227,0,53.0
2029-02-20,25,89035,584,Employed,Associate,4,28449,72,0,4,Mortgage,262,0.1151096268207983,2,0,0.0656286202892184,0,Education,0,23,27,1880,757,133515,24200,7419.583333333333,0.9496112812729024,5,109315,0.251449,0.2325282807786934,736.1211478073238,0.1345252291086414,1,35.2
2029-03-04,47,74448,592,Employed,Associate,25,26001,36,1,1,Mortgage,470,0.0683735033254894,3,1,0.1044551059365757,0,Education,0,18,17,2754,1648,39977,16861,6204.0,0.8797485433442257,8,23116,0.215001,0.2007004039840944,967.2184904923836,0.2316599759014158,0,49.0
2029-03-08,55,37613,632,Employed,Associate,31,20160,12,Divorced,2,Other,369,0.6725827968967469,0,1,0.231177428795446,1,Auto,0,18,16,593,2782,66820,39281,3134.4166666666665,0.9657174159068214,3,27539,0.16916,0.1689843352094764,1837.7162261396224,0.704027722161898,0,64.0
2029-03-14,26,44494,565,Employed,Associate,8,17496,60,1,2,Rent,267,0.2365963132421783,3,1,0.2199344174623022,0,Auto,0,21,2,6170,1541,116206,15297,3707.8333333333335,0.8453347369873822,6,100909,0.239996,0.2563888929692945,520.104631623206,0.2122815566026536,0,53.0
2029-03-17,42,40291,609,Employed,Associate,22,10229,48,0,2,Rent,490,0.2082095056454115,5,0,0.4069726371014653,0,Education,0,29,2,1356,994,83298,36656,3357.583333333333,0.9113614074285936,4,46642,0.200729,0.2245740173889144,324.82110201134503,0.242680827582739,0,58.0
2029-03-18,54,65280,636,Employed,Associate,34,24645,60,1,0,Mortgage,874,0.3214869699697688,2,0,0.3591107454030945,0,Education,0,21,6,1566,2613,39380,18555,5440.0,0.6563309093138051,5,20825,0.211645,0.2251708226739956,687.9333721262183,0.2871201051702607,0,53.0
2029-03-30,36,19306,516,Employed,Associate,14,16500,72,0,0,Rent,572,0.2987233668008372,2,0,0.2544218386224668,0,Education,1,26,5,1176,528,42578,47478,1608.8333333333333,0.8833970920655688,5,6427,0.2735,0.2921085532379702,488.0250363043918,0.6588780915597587,0,62.0
2029-04-07,59,181279,542,Unemployed,Associate,33,15448,72,1,0,Rent,376,0.2192067406653393,2,1,0.5735019242145035,0,Auto,0,34,4,2315,235,207393,24185,15106.583333333334,0.7258144646161581,4,183208,0.259448,0.2103681064772072,379.3657556220101,0.0500024220536527,1,46.400000000000006
2029-04-18,26,153633,594,Employed,Associate,4,10658,48,1,4,Rent,370,0.1935671476623688,0,0,0.274181410385083,0,Education,0,27,17,3632,2464,37864,92220,12802.75,0.903286957429042,3,2514,0.208658,0.2085921447797113,329.22584956105754,0.054615285744161,1,39.2
2029-04-27,38,121777,574,Self-Employed,Associate,13,53460,84,1,3,Rent,644,0.1433402815907924,3,1,0.445874736693608,1,Home,0,17,21,7997,8124,80319,7368,10148.083333333334,0.7067744259456678,2,72951,0.29146,0.2986475055143996,1523.7215266919409,0.213608959986724,0,66.0
2029-05-01,50,58599,550,Employed,Associate,26,20342,36,0,0,Mortgage,514,0.5127096038124249,4,2,0.4095180305516497,0,Auto,0,34,17,3674,839,35728,37218,4883.25,0.6876519786367916,6,7970,0.230342,0.2287418683630129,786.0998673964378,0.2662365980436057,0,57.0
2029-05-05,44,47769,619,Self-Employed,Associate,20,18431,24,1,1,Rent,237,0.1790197506385027,2,2,0.4684730271818154,0,Home,0,27,21,1964,1805,33557,22262,3980.75,0.883223550321084,2,11295,0.183931,0.2140870696280385,950.792997302844,0.2983842234008275,0,56.0
2029-05-09,44,42592,622,Employed,Associate,22,27813,48,Widowed,3,Own,1008,0.0971068525658229,4,0,0.3630512046221416,0,Home,0,17,18,13331,1320,65133,5173,3549.333333333333,0.6969333013299241,5,59960,0.211813,0.2357848858336576,900.2858808692318,0.5376462849932095,0,49.0
2029-05-16,31,18213,593,Employed,Associate,8,17370,96,1,1,Rent,480,0.2018801289728014,2,0,0.4590886355354893,0,Home,0,33,28,1495,484,12981,27103,1517.75,0.8472039814197253,5,7143,0.25587,0.2518565159198558,422.0202865269681,0.5943141403570865,0,58.0
2029-05-17,51,168559,570,Self-Employed,Associate,29,11484,84,1,5,Other,715,0.5049154782968138,4,1,0.2889338232482042,0,Debt Consolidation,0,20,11,896,1320,37603,142466,14046.583333333334,0.8224482241534561,2,8573,0.251484,0.2408367148685349,283.9848294614796,0.0711194178509468,1,43.2
2029-05-20,34,42377,611,Employed,Associate,12,28274,24,1,2,Mortgage,184,0.3112413699072913,2,2,0.374016387704366,0,Debt Consolidation,0,21,9,4735,1990,10680,95547,3531.4166666666665,0.7667471012984045,6,2615,0.1977739999999999,0.1989115194905389,1437.5249214091116,0.459171226299864,0,53.0
2029-05-21,32,57428,585,Employed,Associate,11,27746,48,Widowed,2,Other,355,0.3490626985102862,2,0,0.7624291723952512,0,Home,0,22,1,6834,1118,37824,207814,4785.666666666667,0.9092653579455244,6,7847,0.230246,0.2353387814250666,897.4355757547168,0.2617055601632758,0,62.0
2029-05-26,18,172358,520,Employed,Associate,0,15386,36,0,1,Mortgage,561,0.5085385960892181,2,1,0.3715125024775488,0,Home,0,31,20,2734,535,24264,40897,14363.166666666666,0.6610387507447575,10,8424,0.240386,0.2398636689070307,603.5265404123247,0.0810772838217425,1,42.400000000000006
2029-05-28,49,277236,612,Employed,Associate,27,43713,48,0,5,Rent,192,0.3260468421014579,5,1,0.3072352534186273,0,Debt Consolidation,0,21,26,2246,3373,47306,16771,23103.0,0.7755044696267509,5,30535,0.232713,0.2344493482630576,1411.7435233235135,0.0694171113415363,1,39.2
2029-05-29,36,35182,566,Employed,Associate,14,10856,60,1,0,Rent,312,0.1271969947135798,4,1,0.1519518695001523,0,Education,0,21,11,14882,784,179220,15770,2931.833333333333,0.7965767590380144,4,163450,0.232856,0.2483334659399071,317.5781767666832,0.2147387334773519,0,46.0
2029-06-07,45,33811,562,Self-Employed,Associate,22,19054,60,1,0,Mortgage,176,0.2584298882060051,3,2,0.0937245659504024,0,Other,0,26,1,1416,549,173563,4103,2817.583333333333,0.8840065547424422,6,169460,0.243054,0.2247142306919594,531.3705983885243,0.251055786006397,0,54.0
2029-06-08,39,23703,580,Employed,Associate,13,18470,24,1,0,Other,128,0.3184379284648948,5,0,0.4038112639506789,0,Auto,1,25,6,1245,896,10893,37029,1975.25,0.9283216473533488,2,7230,0.20347,0.2133377959529627,952.1237675855896,0.5468288913229159,0,66.0
2029-06-14,29,15000,602,Employed,Associate,5,39138,60,1,0,Mortgage,245,0.5777299422307721,7,0,0.4510459984226441,0,Home,0,22,10,3414,2486,14942,11688,1250.0,0.8280275615474267,6,3254,0.243138,0.2345400285865516,1113.5514018336032,1.0868411214668825,0,56.0
2029-06-24,55,81622,570,Employed,Associate,35,30986,36,1,0,Mortgage,496,0.3186758866925925,4,3,0.4499976754035227,0,Home,0,28,26,2736,2228,36779,13620,6801.833333333333,0.800293265299867,0,23159,0.230986,0.2215046971107245,1185.7827730877266,0.2472543343345264,1,44.0
2029-06-25,18,56633,462,Employed,Associate,0,16791,60,Divorced,1,Rent,237,0.6516055739979109,2,1,0.2944377059523645,1,Home,0,37,9,5399,944,581539,13834,4719.416666666667,0.9171750693918452,4,567705,0.290791,0.3332269041527939,578.0066153107799,0.1726922356881916,0,59.0
2029-06-28,53,135143,636,Employed,Associate,30,24232,96,0,1,Other,331,0.2702786141954811,4,3,0.5124838597856501,0,Home,0,18,25,6850,1653,21190,42132,11261.916666666666,0.5494017970827151,6,6350,0.241232,0.2660443710609216,611.7654274985497,0.0837126978828544,1,42.400000000000006
2029-07-07,32,87242,601,Employed,Associate,9,28308,24,0,0,Own,311,0.1475728694815888,0,1,0.1423777595629358,0,Education,0,22,11,17531,323,103354,17309,7270.166666666667,0.6610839076855762,5,86045,0.202808,0.2136379445306933,1459.6882673775508,0.2435553885574678,1,34.4
2029-07-10,29,49294,536,Employed,Associate,7,20875,24,1,3,Mortgage,546,0.2552939555148997,3,0,0.4884974597108221,0,Debt Consolidation,0,16,2,860,188,142281,161825,4107.833333333333,0.9693237439213188,3,9621,0.227875,0.2248457071987083,1087.9582471836104,0.3977664414777321,0,61.0
2029-07-11,26,29967,601,Employed,Associate,4,7967,84,1,1,Own,352,0.6276969313909555,3,1,0.1605552976864283,0,Home,0,20,4,9050,560,50949,198633,2497.25,0.8065015049433274,2,4667,0.232467,0.2340383391469864,193.5994759765501,0.2184801185209931,0,54.0
2029-07-20,43,81385,625,Employed,Associate,20,49258,72,1,1,Mortgage,169,0.2907707020886887,3,1,0.3191195766534401,0,Other,0,26,3,9000,2125,11125,10701,6782.083333333333,0.5876162087781805,8,1656,0.251758,0.2522397785817156,1333.6493937543144,0.221561623457047,0,53.0
2029-07-26,23,65440,599,Employed,Associate,0,15086,96,0,4,Own,497,0.6449580019760427,4,0,0.0990390135084887,0,Debt Consolidation,0,25,13,12973,2079,66586,18617,5453.333333333333,0.8786184750929348,2,47969,0.250586,0.2751239902211349,390.1504856721586,0.1626804069080975,0,52.0
2029-07-31,40,63838,613,Employed,Associate,20,34313,120,0,2,Rent,179,0.4225532869374138,3,0,0.3799638515927296,0,Debt Consolidation,0,21,7,3235,1423,77465,19069,5319.833333333333,0.7138021130350907,11,58396,0.282813,0.2941872875048769,889.8548006597964,0.2009188509652175,0,51.0
2029-08-05,21,98488,518,Employed,Associate,0,24175,48,Divorced,4,Mortgage,209,0.2425083877370099,2,0,0.098140714801048,0,Education,0,25,4,2141,191,12897,6781,8207.333333333334,0.850509270299535,3,6116,0.260175,0.280017241962691,842.5744929886531,0.1281262074147494,0,52.0
2029-08-09,57,71833,581,Employed,Associate,38,26234,60,1,0,Mortgage,418,0.2800086557016126,4,2,0.6761273615253146,0,Home,0,24,10,8176,1612,347872,45465,5986.083333333333,0.818974853354093,5,302407,0.240734,0.2456918891284294,763.3908367644565,0.1973562296044085,1,41.6
2029-08-12,50,32535,549,Employed,Associate,26,38892,24,0,1,Rent,192,0.3110886103737983,4,1,0.2321162649281015,0,Debt Consolidation,0,23,15,1158,119,50185,15289,2711.25,0.9405859454156396,7,34896,0.239392,0.2625857471911201,2100.365104943751,0.8455011913116647,0,53.0
2029-08-14,48,35076,575,Employed,Associate,25,7841,60,1,0,Mortgage,226,0.3424273980621027,5,0,0.4960159292252147,0,Debt Consolidation,0,24,1,7774,86,313059,49508,2923.0,0.9717318174513694,3,263551,0.225341,0.2193879321636749,216.2871093143432,0.151312729837271,1,44.0
2029-08-23,42,61794,603,Employed,Associate,21,9819,24,0,1,Mortgage,769,0.208443359562316,0,1,0.4357232673213289,0,Debt Consolidation,0,27,29,8847,1649,56327,13130,5149.5,0.7590892366999747,8,43197,0.1833189999999999,0.1705207131972786,485.7192992100324,0.2436584715428745,1,42.400000000000006
2029-08-24,26,26592,579,Employed,Associate,3,13458,48,Divorced,2,Own,160,0.1925041822044503,4,0,0.3179973954797449,0,Other,0,28,11,5501,9315,88768,6519,2216.0,0.6761118552850635,4,82249,0.218958,0.216952732485707,421.7855100453277,0.2625385875655811,0,53.0
2029-08-25,42,29990,548,Employed,Associate,19,60597,48,1,0,Mortgage,546,0.282310742993593,4,2,0.3580241056646876,0,Debt Consolidation,1,38,3,547,1939,11592,67684,2499.1666666666665,0.5386238410294968,8,7987,0.281597,0.2514472309551218,2014.1168831650507,1.0243882160046889,0,65.0
2029-09-01,36,53415,531,Employed,Associate,11,9287,36,Divorced,0,Own,312,0.2851675056631445,3,0,0.2686997388188407,0,Auto,0,26,2,941,1091,27203,2378,4451.25,0.9513862053372804,3,24825,0.228787,0.2177937645911983,353.6156423801409,0.149534544763862,1,44.8
2029-09-04,39,23030,620,Employed,Associate,15,25519,96,Divorced,0,Mortgage,444,0.2901672144257804,5,1,0.191289276218375,0,Debt Consolidation,0,28,26,2168,1216,165666,56647,1919.1666666666667,0.959156779473519,0,109019,0.250519,0.2752657766152667,660.212668378794,0.5753604872143087,0,45.0
2029-09-08,26,161218,476,Employed,Associate,2,8633,60,0,0,Mortgage,436,0.2607177319968772,5,1,0.4937690073638003,0,Auto,1,26,7,1839,3196,125699,77944,13434.833333333334,0.8682292953343288,5,47755,0.275633,0.2895517427397472,273.7920178223475,0.0528322160916781,1,48.8
2029-09-11,33,42635,450,Employed,Associate,11,10964,24,0,1,Other,268,0.2761597127568249,5,2,0.3817648105412912,0,Home,0,23,21,27805,1134,28939,15173,3552.9166666666665,0.7954453999153919,2,13766,0.260964,0.2784583675151595,600.9365290231676,0.2445699155219423,0,55.0
2029-09-12,23,17650,436,Unemployed,Associate,0,38893,36,0,0,Rent,398,0.2201058428376428,3,0,0.4283654709505757,1,Home,0,32,16,1326,813,352037,31577,1470.8333333333333,0.7397105490125909,9,320460,0.3058929999999999,0.3094299125494518,1671.2212214813578,1.4068359579476657,0,67.0
2029-09-23,51,52754,641,Self-Employed,Associate,30,24809,36,0,0,Mortgage,287,0.3079951544456285,3,1,0.1667855357343297,0,Debt Consolidation,0,24,19,6633,5492,29410,22668,4396.166666666667,0.7438151043795801,8,6742,0.189309,0.1971616298066098,918.4073185912956,0.2741950908574809,0,50.0
2029-09-26,34,47347,580,Unemployed,Associate,7,14141,84,0,1,Mortgage,351,0.2347933819920177,2,1,0.1095141654607089,0,Home,0,18,5,975,4143,18929,82509,3945.5833333333335,0.7847945857798324,7,10090,0.249141,0.2632512283630355,369.9992273428394,0.182735774771666,0,56.0
2029-10-04,54,79705,623,Employed,Associate,34,20282,60,0,3,Rent,275,0.268571275805371,2,1,0.3416525398547703,0,Home,0,34,26,1691,289,70655,15210,6642.083333333333,0.6564406511681468,9,55445,0.213782,0.1946142909262214,531.2891663970436,0.121391004287868,1,39.2
2029-10-06,27,21661,534,Employed,Associate,3,11928,48,0,2,Other,746,0.3074413152543851,2,0,0.2319787144761682,0,Debt Consolidation,0,39,7,8875,2282,41538,30216,1805.0833333333333,0.8904622129716642,2,11322,0.239928,0.2364838721686312,386.55972008179697,0.6274279415069278,0,55.0
2029-10-12,28,40509,535,Employed,Associate,4,41024,72,Divorced,1,Mortgage,604,0.5647693152563821,1,0,0.0687961165872606,0,Home,0,22,29,17155,3449,25935,87503,3375.75,0.8703260946803651,6,9696,0.288524,0.2656559950403474,1144.8060237798345,0.5180496256475847,0,52.0
2029-10-17,48,23430,523,Employed,Associate,26,46965,108,1,0,Mortgage,889,0.1739616975994635,2,0,0.1948664153423137,0,Auto,0,20,12,2099,211,55969,19642,1952.5,0.8440470510729404,3,36327,0.330465,0.3443026251912187,1414.1460141716434,1.1795882274886778,0,51.0
2029-10-21,19,22049,566,Employed,Associate,0,15966,120,1,0,Other,342,0.2884170865997355,3,1,0.2316927466208317,0,Home,1,16,24,2343,654,168477,15379,1837.4166666666667,0.7273909701438503,6,153098,0.287966,0.2737329212095323,390.2571991313817,0.3985253929691405,0,56.0
2029-10-25,52,95914,630,Employed,Associate,29,6628,12,Widowed,0,Mortgage,338,0.1597063114990395,4,1,0.1252933237919502,0,Debt Consolidation,0,27,2,414,1417,34089,4788,7992.833333333333,0.5907258175077849,8,29301,0.156628,0.1776992213627656,606.9294817984725,0.1182220925160213,1,39.2
2029-10-26,26,35214,564,Employed,Associate,4,15568,24,1,2,Mortgage,396,0.1139069952680162,2,2,0.136006240546935,0,Auto,0,27,23,6834,2083,76160,16761,2934.5,0.8018393886967464,8,59399,0.2085679999999999,0.2127819011176341,802.100635094947,0.4082810138336844,0,48.0
2029-11-15,20,105112,537,Employed,Associate,0,24475,48,0,0,Mortgage,295,0.6113131507093362,9,3,0.3129362200999889,0,Home,1,32,4,6978,535,52201,5258,8759.333333333334,0.8554534983664455,5,46943,0.250975,0.2403471045081703,798.3996524870511,0.1248268116851036,0,64.0
2029-11-18,36,21787,490,Employed,Associate,17,18114,24,1,2,Rent,352,0.1763223273156844,3,1,0.5375775666324376,0,Debt Consolidation,0,22,2,3232,2019,475791,14165,1815.5833333333333,0.8962005856321049,3,461626,0.2481139999999999,0.2337168800681024,952.0359966165422,0.7182462917977925,0,57.0
2029-11-19,51,52687,601,Employed,Associate,30,27403,60,0,2,Mortgage,361,0.5396881318876078,4,1,0.2708189632817052,0,Debt Consolidation,0,14,25,5489,465,20891,23596,4390.583333333333,0.5993200542824734,6,8648,0.231903,0.2610508981778593,822.1644133860891,0.2694777262063331,0,50.0
2029-11-29,18,49065,580,Employed,Associate,0,30843,36,1,0,Rent,572,0.3010114596772887,0,0,0.257364781317652,0,Debt Consolidation,0,22,19,2498,1373,103548,32596,4088.75,0.6649710877379745,7,70952,0.225843,0.2385965374510072,1207.7872320937363,0.4352888369535276,0,51.0
2029-12-12,54,99679,547,Employed,Associate,30,43888,60,1,0,Own,345,0.513476263403916,4,0,0.3801149415490386,0,Auto,0,35,17,2125,3079,43005,58084,8306.583333333334,0.935739701205845,5,10262,0.275388,0.2841060200742721,1377.380902258698,0.2073513059631855,0,54.0
2029-12-15,33,27339,545,Employed,Associate,14,21877,96,1,2,Own,272,0.4287077969885526,5,2,0.1037273422435117,0,Home,1,18,20,4406,8777,27872,56928,2278.25,0.7721211262290358,2,1763,0.284377,0.2924752651081133,591.8524787479047,0.3791736985615734,0,59.0
2029-12-16,40,32671,587,Employed,Associate,16,11108,72,1,1,Rent,181,0.5083439987652816,6,0,0.3028703521248744,0,Home,0,24,11,2137,3032,168426,19163,2722.583333333333,0.7295635279734402,10,149263,0.232608,0.2679814544410299,311.5901188053347,0.1809274716312331,0,52.0
2029-12-19,19,61559,499,Employed,Associate,0,18685,48,0,3,Own,151,0.0519347505311024,4,2,0.2646773902192509,0,Auto,0,22,7,6091,791,64554,15169,5129.916666666667,0.7909934898988931,2,49385,0.264185,0.2790747091391217,650.2234537517817,0.1561864462551597,0,52.0
2029-12-22,41,35655,552,Employed,Associate,19,12448,60,0,0,Own,154,0.4946813972794563,3,1,0.2420612172693467,0,Other,0,14,2,3607,1887,106524,27954,2971.25,0.8932570039260315,6,78570,0.241448,0.2341878580615332,353.916550069161,0.1709437274107399,0,56.0
2029-12-24,47,65058,567,Employed,Associate,23,18286,60,1,1,Mortgage,234,0.0971846193512141,1,2,0.0901321555614445,0,Debt Consolidation,0,26,22,3350,550,25585,22277,5421.5,0.9497804290229496,4,3308,0.239786,0.2549124203990169,541.9973685700077,0.1431333336844061,0,49.0
2029-12-27,43,56396,561,Employed,Associate,24,9616,84,1,0,Rent,1448,0.1614352843300157,4,3,0.4309934204533097,0,Other,0,36,16,1921,561,2973,17381,4699.666666666667,0.9687271429458724,6,4539,0.254116,0.2667822100424618,253.8087793900208,0.3621126560869609,0,55.0
2029-12-28,30,32715,620,Employed,Associate,4,37007,84,1,4,Mortgage,653,0.5409546244167139,3,0,0.0800826764421153,0,Debt Consolidation,0,21,9,5116,1033,90405,14384,2726.25,0.7896124146420328,9,76021,0.252007,0.2801270538228656,1009.1459304654096,0.6096821386393065,0,48.0
2030-01-06,41,20135,586,Employed,Associate,17,17013,48,Divorced,0,Other,319,0.1701553424564737,2,2,0.221227338117816,0,Debt Consolidation,0,23,19,5759,1713,89507,20780,1677.9166666666667,0.9701670023376588,3,68727,0.219013,0.2159214328894499,532.2529250647017,0.5073272957922235,0,51.0
2030-01-23,50,274408,574,Employed,Associate,27,17742,36,1,3,Mortgage,237,0.1816515615223518,7,3,0.3085009955109547,0,Debt Consolidation,0,25,19,4780,435,84145,5283,22867.33333333333,0.8094727414995795,5,78862,0.215742,0.1907393574708687,651.0145240920998,0.0388333222395309,1,39.2
2030-01-31,18,19691,594,Employed,Associate,0,21247,96,1,0,Mortgage,415,0.0519817471330119,2,1,0.0805094335577181,0,Debt Consolidation,0,28,4,14031,329,30557,22961,1640.9166666666667,0.9532196513365436,6,7596,0.259247,0.2376361908120379,496.2943931451915,0.5553568999919911,0,54.0
2030-02-04,18,36604,498,Employed,Associate,0,27788,60,0,1,Other,306,0.4478084437713615,4,0,0.3224119037146338,0,Education,0,27,19,2646,926,123119,5557,3050.333333333333,0.8977434284049011,5,117562,0.283788,0.2800365559250198,865.2634679498535,0.383978844262874,0,52.0
2030-02-07,56,54939,577,Employed,Associate,31,29597,120,1,1,Other,1168,0.1440224107151431,1,1,0.2030097819917097,0,Education,0,27,28,2187,1690,90435,14972,4578.25,0.8422025426767685,3,75463,0.296097,0.2402034277004407,652.9774144338488,0.3977452988442852,0,49.0
2030-02-22,48,199013,621,Employed,Associate,24,29552,48,Divorced,2,Mortgage,476,0.2359029198399119,1,1,0.0650813219859734,0,Debt Consolidation,0,26,3,10388,2618,120879,4400,16584.416666666668,0.6324914737130798,6,116479,0.214052,0.2480062827599744,976.576196595504,0.0875868127164861,1,35.2
2030-02-23,54,20196,467,Employed,Associate,32,20592,60,1,0,Mortgage,679,0.1683225453756514,0,0,0.4360695791797656,0,Home,0,28,2,8587,1282,15555,14419,1683.0,0.8371009466410861,3,1136,0.292092,0.2771433413016164,637.6047138013148,0.7822963243026232,0,61.0
2030-03-10,34,40098,471,Employed,Associate,13,7914,84,1,3,Mortgage,441,0.1132587822652751,1,0,0.0745839866149204,0,Auto,0,20,3,145,370,31000,23216,3341.5,0.8922234509610524,4,7784,0.297414,0.3025865435295266,227.6629935719122,0.2001086319233614,0,53.0
2030-03-12,43,76080,620,Employed,Associate,23,20349,72,1,4,Mortgage,640,0.3285034023167093,5,1,0.1008218828544649,0,Auto,0,22,22,2371,920,61290,31503,6340.0,0.8928818123963596,1,29787,0.225349,0.2373575740217235,532.4652237915683,0.1849314233109729,0,47.0
2030-03-14,43,61092,603,Self-Employed,Associate,21,16414,60,Divorced,1,Mortgage,184,0.2589256081651916,6,2,0.1121006535443042,0,Home,0,23,12,1739,1050,141349,120886,5091.0,0.6859757906255516,7,20463,0.219914,0.209599274916886,443.6839266728271,0.123292855366888,1,40.0
2030-03-26,45,130301,584,Employed,Associate,20,18581,48,0,2,Own,347,0.1594255421735519,1,2,0.1667592480583212,0,Debt Consolidation,0,19,16,1558,1025,200336,2855,10858.416666666666,0.7154772709209143,6,197481,0.221581,0.192969433776875,558.4898104773165,0.083390593515996,1,34.4
2030-03-31,55,57913,610,Employed,Associate,32,22456,48,1,0,Rent,618,0.3003384306897936,2,2,0.5381988975683156,0,Education,0,22,22,3629,2819,198391,30567,4826.083333333333,0.81212910633864,5,167824,0.212456,0.1881180682571255,669.2090518796593,0.2667191929714557,1,40.8
2030-04-11,46,22697,557,Employed,Associate,24,12211,60,1,1,Other,479,0.4289764625084901,5,1,0.1311387988666862,0,Education,0,23,21,2391,2180,28756,9394,1891.4166666666667,0.8892479661795089,6,19362,0.238711,0.2409415456740561,351.95329040310577,0.4393285229253764,0,53.0
2030-04-12,39,16417,545,Employed,Associate,15,23783,48,1,1,Own,581,0.2111959304819043,3,3,0.3121420429979515,1,Debt Consolidation,0,26,29,5082,371,10969,188513,1368.0833333333333,0.737949962777118,6,9889,0.246283,0.2420695268095002,778.0929946992921,0.9934285153433337,0,68.0
2030-05-01,44,56321,608,Employed,Associate,23,21229,24,0,1,Rent,480,0.1832104725304927,8,0,0.3021024168701411,0,Debt Consolidation,0,21,13,6291,771,19619,56927,4693.416666666667,0.6600414263093459,4,4180,0.1922289999999999,0.1798495544693212,1059.684449443102,0.3280519414306781,0,50.0
2030-05-03,44,124063,615,Employed,Associate,19,16203,60,Divorced,0,Mortgage,830,0.1959314749133966,3,0,0.4256491631118984,1,Auto,0,17,18,3234,3997,141591,32791,10338.583333333334,0.7560434420023894,3,108800,0.2137029999999999,0.2390447933360433,465.2294268876409,0.1252811323493038,1,46.400000000000006
2030-05-11,28,48144,511,Employed,Associate,9,22929,24,1,2,Mortgage,405,0.1726697474736071,0,1,0.5497689047314845,0,Education,0,14,3,498,1306,84739,241220,4012.0,0.7024765554149885,5,1415,0.242429,0.2277745579829966,1198.335674364624,0.3996350135505045,0,61.0
2030-05-14,34,41620,597,Employed,Associate,8,10678,84,Widowed,0,Mortgage,281,0.2226614782807469,6,1,0.2979855402600444,0,Education,0,19,15,7741,2971,81050,44492,3468.333333333333,0.8801662066100417,5,36558,0.237178,0.1935445058191606,232.984744591325,0.1481935832555478,1,42.400000000000006
2030-05-15,44,28565,625,Unemployed,Associate,25,42140,84,1,2,Mortgage,765,0.1672605354361306,2,2,0.3043877411036433,0,Home,0,19,26,2076,65,52398,52064,2380.4166666666665,0.7681470552498845,12,6010,0.25464,0.2678688937931853,1115.2435814249088,0.7898800272045828,0,55.0
2030-05-25,49,28656,643,Employed,Associate,26,18243,48,1,0,Mortgage,469,0.0642481548908629,2,2,0.223465875602489,0,Auto,0,25,21,2689,443,26065,6027,2388.0,0.8536774685464666,6,20038,0.191743,0.1911182126488415,546.5448998338736,0.4252700585568985,0,50.0
2030-05-28,42,85341,600,Self-Employed,Associate,19,26297,84,1,5,Other,381,0.3100111060104089,1,0,0.2262521863748525,0,Debt Consolidation,0,22,8,16898,467,101343,7455,7111.75,0.8686104196781963,6,93888,0.251297,0.2056751584922001,592.9756865743828,0.1369530265510433,1,40.0
2030-05-29,51,114136,587,Employed,Associate,27,21906,72,0,2,Own,381,0.1860093936144334,6,2,0.3488513955718733,0,Debt Consolidation,0,17,15,4811,457,7977,9238,9511.333333333334,0.9332670662976152,6,8894,0.243406,0.2544850452025897,596.128889154699,0.1027331137402431,1,41.6
2030-06-01,48,115106,528,Employed,Associate,24,20723,96,Widowed,1,Mortgage,341,0.350793027848951,3,3,0.3584055579800537,0,Home,0,13,14,4912,1275,54325,2106,9592.166666666666,0.8420026831713373,4,52219,0.291723,0.2870863907640656,552.9174500081762,0.0931924434877253,1,40.8
2030-06-05,37,87847,534,Employed,Associate,18,53839,96,1,0,Mortgage,224,0.6366484833257683,1,1,0.1446893760652263,0,Home,0,19,11,58698,4444,63142,30239,7320.583333333333,0.8967538181020801,7,32903,0.321839,0.2967828372497341,1472.6355942821565,0.2317623496691506,0,51.0
2030-06-13,38,31705,536,Employed,Associate,16,35884,72,1,1,Rent,1230,0.1992911182571155,1,3,0.1527560793627347,0,Home,0,27,7,709,461,181240,30687,2642.083333333333,0.9157179077493316,7,150553,0.282884,0.2703957061404922,1012.003125422884,0.8485739632573602,0,47.0
2030-06-14,39,121006,524,Employed,Associate,16,29227,36,0,3,Mortgage,598,0.7489938111600724,6,1,0.2515925103656156,0,Debt Consolidation,1,25,9,12800,1180,33879,7561,10083.833333333334,0.890141942416878,7,26318,0.252227,0.257657298267435,1173.9296233995503,0.1757198443118077,0,59.0
