ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2023-12-02,42,59734,548,Employed,Master,17,24802,24,1,3,Rent,734,0.2832158573248279,3,0,0.2429463157356017,0,Auto,0,26,20,6925,1367,8292,21565,4977.833333333333,0.8701948488914547,5,8446,0.2258019999999999,0.196496774363498,1258.0771637511834,0.4001896066731543,0,52.0
2023-12-14,41,36900,553,Employed,Master,19,16301,48,0,0,Rent,478,0.1441349082592926,3,0,0.0100550312972607,0,Education,0,19,2,800,2220,69747,13021,3075.0,0.9938125430340676,8,56726,0.234801,0.2337023643550658,525.7831980490354,0.3264335603411497,0,52.0
2023-12-17,20,19381,572,Employed,Master,0,28975,60,0,3,Mortgage,415,0.0624472718058171,2,1,0.4450784476479326,0,Other,0,30,8,750,6880,40714,1550,1615.0833333333333,0.7622156679004201,4,39164,0.247975,0.2451629578426188,842.2575697741244,0.7784474917336306,0,58.0
2023-12-24,56,61161,634,Employed,Master,33,50661,108,1,3,Mortgage,642,0.0778990540067414,4,0,0.4290626424652236,1,Home,0,27,11,3616,849,85294,12540,5096.75,0.7973720524143845,5,72754,0.278661,0.3306587865059822,1474.2336530918235,0.4152123712349681,0,62.0
2023-12-27,22,220956,571,Unemployed,Master,0,29985,60,1,4,Rent,346,0.2764007416381729,2,0,0.1259090137486623,0,Auto,1,30,29,1920,1141,58495,14182,18413.0,0.8928608715398605,9,44313,0.249485,0.2457924274443605,872.7182751501851,0.0661879256585122,1,45.6
2024-01-16,57,77559,665,Unemployed,Master,33,12122,72,1,3,Mortgage,408,0.0587405776715137,5,1,0.4145920316089745,0,Home,0,23,10,470,8940,47607,1880,6463.25,0.7417481294855343,3,45727,0.194622,0.1965111187366457,287.90989403733533,0.1076718205295068,0,52.0
2024-01-27,39,60356,619,Employed,Master,16,16433,72,0,4,Rent,889,0.1519597304806799,3,0,0.1206031023898719,0,Debt Consolidation,0,21,9,9476,25,688031,24310,5029.666666666667,0.7200909833455801,5,663721,0.221933,0.2374965503392836,430.1348587436359,0.2622708314819343,1,31.200000000000003
2024-01-31,32,26379,559,Employed,Master,9,32306,24,1,4,Other,490,0.2082602870252121,5,0,0.4883313275900782,0,Auto,0,29,17,14785,1293,39444,84118,2198.25,0.8215568567524076,7,9375,0.2278059999999999,0.2408282233508843,1709.3894032375092,1.000518322864783,0,58.0
2024-02-01,48,34434,545,Employed,Master,21,28682,60,0,2,Other,425,0.2752083225100964,3,1,0.4791740855063281,0,Education,0,33,18,666,690,142481,9982,2869.5,0.8723853965204407,6,132499,0.2611819999999999,0.2553549593267704,850.8828940231977,0.4446359623708651,0,53.0
2024-02-02,37,23282,585,Employed,Master,12,33664,48,Widowed,1,Rent,295,0.3972694581641949,3,2,0.585304091344401,0,Auto,1,26,10,11075,647,108294,8105,1940.1666666666667,0.7975892208939436,1,100189,0.236164,0.2575414535358619,1130.407958470348,0.7346832532275652,0,62.0
2024-02-11,18,35214,571,Employed,Master,0,15293,48,0,2,Own,654,0.1362362298372135,2,2,0.6341985486880092,0,Education,0,33,15,3989,787,41694,13753,2934.5,0.7444955216921185,4,27941,0.224793,0.2064540373645288,470.64648125571847,0.3832497806289721,0,58.0
2024-02-23,59,41483,634,Employed,Master,35,39260,36,1,2,Rent,576,0.0103353787593199,1,0,0.1466374296726716,0,Auto,0,25,9,2607,1377,34127,38016,3456.9166666666665,0.8847684819935977,7,2486,0.20726,0.1756393961034292,1410.7697280717389,0.5747230609372723,0,48.0
2024-03-01,58,65601,657,Employed,Master,38,19960,60,Divorced,3,Mortgage,557,0.5563475326683482,3,0,0.2774663234559971,0,Home,0,22,22,11483,1064,101135,55954,5466.75,0.6939218196009206,6,45181,0.19646,0.2239844205369967,555.8047479818298,0.2035587411134274,0,47.0
2024-03-06,50,64805,550,Employed,Master,29,55573,72,1,4,Mortgage,402,0.4232227778300016,4,1,0.3673309277691559,0,Education,1,21,6,6274,1870,254890,15647,5400.416666666667,0.936818545623085,7,239243,0.295573,0.2943883063593747,1651.8145448090015,0.3803066821650802,0,59.0
2024-03-12,54,77853,658,Employed,Master,34,58366,36,1,0,Rent,586,0.4663927693118641,2,3,0.4026174073226362,0,Debt Consolidation,0,23,8,293,373,62007,10749,6487.75,0.6358212909697591,2,51258,0.214366,0.241430225108319,2294.24994930045,0.4439520556896382,0,50.0
2024-03-17,43,58856,641,Employed,Master,22,47429,60,0,5,Own,321,0.4244290011552746,4,0,0.5153402636034745,0,Other,0,14,18,1419,8054,166924,143837,4904.666666666667,0.9237275172170156,11,23087,0.231929,0.2307762120208406,1339.1618638303853,0.3384861758523281,0,56.0
2024-03-20,44,35186,551,Employed,Master,24,12959,60,0,1,Mortgage,442,0.2786424925959079,2,1,0.4064643578590853,0,Debt Consolidation,0,23,8,5767,963,18225,8266,2932.1666666666665,0.9004921067854101,4,9959,0.2424589999999999,0.2519323949175883,381.8333164368552,0.2809640140181397,0,58.0
2024-03-24,26,27954,573,Employed,Master,4,13554,60,0,3,Own,586,0.157024821844522,2,2,0.3962282796345658,0,Education,0,31,26,4261,281,38713,24290,2329.5,0.5399459627900064,7,14423,0.232054,0.2592110232348997,405.1802731090743,0.4254905658334725,0,55.0
2024-03-28,47,33777,634,Employed,Master,28,33427,108,1,0,Rent,312,0.0657597558489886,6,1,0.1972448128625377,0,Home,0,21,25,5240,298,17489,41305,2814.75,0.86044450724614,2,1887,0.2614269999999999,0.2320059139183337,739.7991766101147,0.373674101291452,0,47.0
2024-04-03,34,32695,582,Unemployed,Master,14,47200,72,Divorced,1,Rent,304,0.5656795061936585,3,1,0.2255701896547195,0,Education,1,29,12,1176,392,39295,18697,2724.583333333333,0.460813571495177,4,20598,0.2712,0.2488746208197357,1268.1772845700498,0.577034024004912,0,63.0
2024-04-04,45,77191,646,Employed,Master,21,99655,24,1,0,Mortgage,599,0.0991974677816968,3,1,0.4856593434526431,0,Auto,0,22,24,11373,466,32054,15742,6432.583333333333,0.9827220121974524,8,16312,0.251655,0.2560098867685303,5348.835792004933,0.9246418559684316,0,52.0
2024-04-08,57,43944,614,Self-Employed,Master,30,16187,48,Divorced,2,Rent,301,0.4118921078955101,3,0,0.71607319639632,0,Education,0,21,26,1649,1767,106208,4526,3662.0,0.7833006479644661,9,101682,0.204187,0.2173091224271937,507.6271202946565,0.2208157073442535,1,44.8
2024-04-17,47,51237,638,Employed,Master,26,23120,48,1,0,Mortgage,222,0.1389674828623881,1,2,0.3663671617512468,1,Home,1,24,27,780,393,16605,10249,4269.75,0.7282802832135559,3,6356,0.19912,0.2181098648875988,726.0501432831196,0.2220387946093142,0,68.0
2024-04-20,28,24733,478,Employed,Master,4,16764,96,0,2,Own,431,0.2128507770652242,2,1,0.2344486603798024,0,Home,0,30,9,8409,1503,249010,39992,2061.083333333333,0.7183237565588857,3,209018,0.312764,0.2513604441514906,406.7443873837684,0.4064582803786528,0,51.0
2024-04-24,77,41416,637,Employed,Master,54,16637,60,Divorced,1,Own,569,0.1260075717371344,2,0,0.1054350140893734,0,Auto,1,17,28,15485,1388,137422,8329,3451.333333333333,0.3745981775535425,2,129093,0.203137,0.224982217294746,464.2210253126147,0.2993686571313351,0,49.0
2024-05-14,48,89975,639,Employed,Master,21,14704,72,1,1,Rent,250,0.2478697075081387,3,0,0.5107508408212548,0,Other,1,21,8,4373,1076,6763,44967,7497.916666666667,0.9435510290453486,7,2373,0.210204,0.1761295965511782,332.1565669063793,0.0776424429327763,1,48.8
2024-05-16,35,33458,613,Employed,Master,15,31067,24,0,2,Mortgage,669,0.2229590393294914,4,2,0.1020659909615368,0,Home,0,16,25,1614,1207,70985,28878,2788.1666666666665,0.650681393159812,3,42107,0.199567,0.1900547697253932,1566.127181084089,0.8016476230799531,0,48.0
2024-05-22,35,31702,625,Employed,Master,12,41315,60,0,1,Mortgage,614,0.3391721014513071,3,1,0.3394721788481729,1,Other,0,16,15,2146,513,64455,5574,2641.833333333333,0.879777081559904,3,58881,0.233815,0.2796463005900527,1285.494988738866,0.719006367575118,0,62.0
2024-05-31,45,18700,580,Employed,Master,21,25845,72,1,0,Rent,570,0.179232565604951,5,1,0.4823247246525384,0,Auto,0,22,4,4277,606,121697,21021,1558.3333333333333,0.7812984552570428,7,100676,0.250845,0.2430544319049158,685.2170985912859,0.8054869081869214,0,56.0
2024-06-08,52,122919,647,Employed,Master,32,35147,108,1,2,Own,215,0.2085088892357749,4,1,0.136276896895793,0,Home,0,23,4,3701,520,22770,44543,10243.25,0.7244423423410286,7,3311,0.2566469999999999,0.2202819032121381,750.4076471781236,0.0942481777929977,1,38.400000000000006
2024-06-11,23,60195,585,Employed,Master,0,29848,36,1,1,Mortgage,577,0.1606850682640225,1,2,0.1336576637547565,0,Other,0,20,25,2331,1699,26672,35557,5016.25,0.7079387323588212,2,4391,0.222348,0.236362595848238,1165.329287223034,0.3473370121551027,0,49.0
2024-06-26,26,45898,515,Employed,Master,3,18022,36,Divorced,2,Rent,721,0.66662758440482,4,0,0.3049949948103543,0,Auto,0,32,24,4705,1878,246401,30841,3824.8333333333335,0.7991632398862143,8,215560,0.245522,0.1964176,666.4770286934611,0.3627548987825511,1,42.400000000000006
2024-06-29,33,86832,574,Employed,Master,11,11310,72,0,2,Own,182,0.5732042484026996,4,0,0.2252774224177136,0,Auto,0,22,23,3766,1024,42366,5440,7236.0,0.8529922292457417,3,36926,0.23931,0.2315769927655653,292.0001226916138,0.0655058212674977,1,41.6
2024-07-06,35,25463,585,Employed,Master,13,28967,48,1,0,Own,980,0.2172573881967495,2,1,0.2954864001070814,0,Other,0,23,7,4452,600,32464,18244,2121.9166666666665,0.8739729391320865,3,14220,0.231467,0.2484856420162645,958.0175391019824,0.913333482669905,0,55.0
2024-07-21,32,145841,593,Unemployed,Master,10,23408,48,1,1,Own,137,0.2505699210962711,5,3,0.3554616290694086,0,Home,0,30,29,7328,699,13549,31879,12153.416666666666,0.8650830170025248,9,10990,0.221908,0.2522945925130935,779.1408047493715,0.0753813376004858,1,44.0
2024-07-30,33,26043,565,Employed,Master,9,27367,36,Widowed,2,Mortgage,569,0.3010587217188973,1,1,0.0121243958538571,0,Education,1,23,19,2119,2676,47433,18840,2170.25,0.9536352921324244,4,28593,0.229867,0.2098829491610888,1030.8891039269542,0.7371911549024095,0,58.0
2024-08-11,52,107917,666,Employed,Master,26,24706,96,0,0,Rent,402,0.4017817175290054,3,1,0.6055375304156508,0,Education,0,27,22,27601,1311,148312,13518,8993.083333333334,0.585627696066317,4,134794,0.226706,0.2317126391290042,567.5535363258792,0.1078110254724515,1,38.400000000000006
2024-08-15,44,36749,567,Employed,Master,19,26387,84,0,2,Own,370,0.1758876727959974,5,0,0.0291036281177697,0,Auto,0,35,15,2749,433,95400,36613,3062.4166666666665,0.9735516774120782,3,58787,0.267887,0.2687999864691301,699.9391380690637,0.3493773886861891,0,48.0
2024-08-16,24,66265,586,Employed,Master,0,11536,60,1,3,Rent,587,0.7134004099094827,3,0,0.2400057449189307,0,Education,0,22,7,13520,593,32148,3602,5522.083333333333,0.7527734961108943,7,28546,0.223536,0.2407851838097173,332.3932163732091,0.1664939047231345,0,55.0
2024-08-26,35,40701,619,Employed,Master,13,32394,48,1,0,Rent,546,0.4363434502998649,3,1,0.0524130403748186,0,Home,0,24,23,2681,45,54674,90110,3391.75,0.9471008192120238,7,8809,0.217894,0.2104354415634269,1003.8615725971416,0.4569504157432422,0,49.0
2024-09-03,49,64137,524,Employed,Master,27,24910,36,1,4,Rent,337,0.1186202569072131,1,5,0.5169387101676944,0,Education,0,25,29,15224,307,406492,16629,5344.75,0.6377274715162065,1,389863,0.24791,0.2000695498842993,925.8331387297778,0.2362754364057772,1,40.8
2024-09-13,37,52106,611,Employed,Master,14,61314,60,Widowed,2,Own,1289,0.1876053999612946,1,2,0.3925371365043408,0,Home,0,13,25,30050,11417,41467,18839,4342.166666666667,0.7535142866056289,3,22628,0.260814,0.2906653571130988,1948.7054121302087,0.7456428231981442,0,50.0
2024-09-16,29,36772,593,Self-Employed,Master,7,15616,48,0,4,Other,490,0.5035145708569878,3,0,0.5251876915934343,1,Education,0,23,13,8139,340,261716,37799,3064.333333333333,0.8498679282966135,8,223917,0.214116,0.2359588025889805,505.6277591555199,0.3249084387541128,0,71.0
2024-10-25,18,114954,641,Employed,Master,0,32734,108,1,0,Mortgage,240,0.077589699856749,4,3,0.6833420676981558,0,Debt Consolidation,0,26,20,859,459,98067,6031,9579.5,0.9579888417183848,3,92036,0.2572339999999999,0.2424175384185573,747.4763314597055,0.1030822413967018,1,40.8
2024-10-28,34,47130,533,Self-Employed,Master,8,12060,12,Divorced,0,Mortgage,208,0.1998792105994767,2,0,0.4150614888148404,0,Auto,0,19,2,444,590,91237,10100,3927.5,0.6597094255851544,5,81137,0.21056,0.1883210595090374,1110.4422108429364,0.3356950250395764,1,48.8
2024-11-01,36,46118,512,Self-Employed,Master,16,20992,84,1,1,Other,389,0.3697573419110994,2,0,0.259298672939336,0,Debt Consolidation,0,20,22,10623,1851,43834,2212,3843.1666666666665,0.6950321933539824,2,41622,0.289992,0.2697102894048865,558.078950913298,0.2464319226974191,0,56.0
2024-11-14,24,48065,578,Employed,Master,0,14092,48,0,0,Other,207,0.3749906075551572,1,1,0.1856938090755771,0,Debt Consolidation,0,31,5,5140,2815,183568,28652,4005.4166666666665,0.7216952719360754,4,154916,0.220092,0.2393563212695615,458.9237489286713,0.1662557991707907,0,49.0
2024-11-20,43,24548,613,Unemployed,Master,23,20489,36,1,1,Mortgage,341,0.4486208149485344,5,1,0.0319450627433691,0,Auto,0,30,4,875,309,209351,9450,2045.6666666666667,0.6042580570531317,3,199901,0.198989,0.2059295679030015,767.6490553840982,0.5419500026319528,0,52.0
2024-11-27,44,170747,623,Employed,Master,19,20811,48,0,0,Own,877,0.2894384178981209,4,3,0.176111734959081,0,Debt Consolidation,0,23,19,1687,3545,118338,39430,14228.916666666666,0.678566901023045,5,78908,0.204311,0.1634488,593.471921462549,0.1033439126751895,1,34.4
2024-12-14,40,37333,645,Employed,Master,16,30487,60,0,3,Mortgage,261,0.2746580932797087,2,0,0.0219169233705604,0,Education,0,32,18,1352,644,33212,4627,3111.083333333333,0.829083341190426,2,28585,0.2129869999999999,0.223211653480382,847.5942564278014,0.3563370497183086,0,48.0
2024-12-15,31,52608,540,Employed,Master,7,16726,120,0,5,Mortgage,434,0.1035073130339525,3,0,0.5119229514711123,0,Education,0,21,27,2081,2739,57294,17123,4384.0,0.816133824687327,3,40171,0.301726,0.2980587743625047,438.5309666627173,0.1990262241475176,0,57.0
2024-12-17,37,27983,475,Employed,Master,17,14847,120,Divorced,0,Rent,239,0.4940453673046537,7,0,0.5410609757581883,1,Auto,0,22,23,1890,711,6614,61612,2331.9166666666665,0.672845619887216,1,6082,0.332347,0.2791225151556782,368.6971558121015,0.2605998595484837,0,73.0
2024-12-21,23,41426,512,Self-Employed,Master,0,20674,48,Divorced,0,Own,373,0.4164656467631391,4,1,0.3691020635962858,0,Education,0,27,6,317,202,195488,109763,3452.1666666666665,0.7291426994750109,6,85725,0.259674,0.239666097792076,673.6287774508858,0.3031802570706954,0,59.0
2025-01-04,27,17680,591,Employed,Master,5,11224,84,Divorced,1,Mortgage,447,0.2594049926921009,3,3,0.4338505713707326,0,Home,0,19,27,1292,3494,26554,2058,1473.3333333333333,0.9487776591581856,6,24496,0.240724,0.2399660992048511,276.9372546734632,0.491360127606423,0,58.0
2025-01-31,37,213870,537,Employed,Master,11,9641,60,1,1,Rent,672,0.3891817198401501,4,1,0.1801336842981644,0,Auto,0,26,13,10908,481,15924,25420,17822.5,0.8686260573354809,11,5226,0.246141,0.2759209384066502,297.81242140427537,0.0544150608166236,1,38.400000000000006
2025-02-02,39,68604,610,Unemployed,Master,14,45995,36,0,0,Own,562,0.399607419585522,3,0,0.1937502163593401,0,Home,0,24,18,1223,2788,42603,21108,5717.0,0.9184423936731526,2,21495,0.225995,0.2194747194251131,1755.320255638166,0.4053385089449302,0,50.0
2025-02-07,50,37959,609,Employed,Master,24,23628,48,1,1,Own,560,0.2928433766828625,3,0,0.3129078671598015,0,Home,0,26,17,1780,1536,44394,45021,3163.25,0.835958368062144,6,5501,0.214128,0.1744672564350863,687.2600866416196,0.3942970320529897,0,52.0
2025-02-17,32,80042,566,Employed,Master,9,18897,48,0,2,Mortgage,603,0.0761175508353848,3,0,0.1196848111263598,0,Auto,0,29,6,2130,2568,70206,9780,6670.166666666667,0.9205520661716122,8,60426,0.230897,0.2726339808974009,650.660623913525,0.1879504196167299,0,48.0
2025-02-20,18,54650,514,Employed,Master,0,25199,36,1,4,Mortgage,646,0.1412507891821963,2,0,0.2840842315024949,0,Home,1,16,12,2657,3076,51805,12799,4554.166666666667,0.7254952151641584,3,39006,0.253199,0.2684073565036349,1026.6027177489102,0.3672686662943626,0,57.0
2025-02-21,50,25109,583,Employed,Master,29,10974,48,1,0,Mortgage,400,0.2182155541461012,4,0,0.4161336070209462,0,Home,0,23,19,906,1056,34899,6096,2092.4166666666665,0.8853294094617756,0,28803,0.214474,0.2218534144855203,346.85285636333145,0.3569331425528686,0,58.0
2025-02-25,37,55615,609,Unemployed,Master,16,12755,48,Divorced,1,Mortgage,578,0.2646914733147235,4,0,0.0315212316564927,1,Home,0,31,9,9762,1324,167072,4270,4634.583333333333,0.8900625191698665,5,162802,0.203255,0.2292408224229656,408.2861675645709,0.2128101053811894,0,59.0
2025-03-03,45,79750,537,Employed,Master,24,14730,60,1,4,Mortgage,616,0.3200989314019297,4,1,0.1835725120071076,0,Other,1,19,18,1548,642,192345,17527,6645.833333333333,0.9351447842579936,2,174818,0.25123,0.2304355437709288,415.6143209343186,0.1552272332440354,1,41.6
2025-03-06,49,161912,656,Employed,Master,27,12639,48,1,1,Mortgage,1006,0.3129671630310543,2,1,0.2334707245919129,0,Debt Consolidation,0,26,13,13349,586,24907,92527,13492.666666666666,0.8531734131076036,7,9915,0.179639,0.2017127348919847,385.7636468223356,0.1031496353690154,1,35.2
2025-03-19,60,53525,646,Employed,Master,36,15336,84,0,0,Mortgage,152,0.25292973253041,1,0,0.3434685567490043,0,Debt Consolidation,0,25,4,20244,1470,36843,3564,4460.416666666667,0.750840390938208,7,33279,0.217336,0.2001397300194388,340.6833143516515,0.1104567916341862,1,43.2
2025-03-28,32,30470,615,Employed,Master,12,21299,36,1,1,Rent,342,0.4192918284970963,1,0,0.2336075305817042,0,Home,0,20,10,1921,897,29169,16959,2539.1666666666665,0.712856131897287,6,12210,0.1987989999999999,0.1960696222364984,787.2882088612085,0.44474757158958,0,51.0
2025-03-29,26,77215,625,Self-Employed,Master,2,50722,24,1,1,Own,345,0.1512627185925439,2,1,0.3456902147503451,0,Education,0,18,26,1686,1771,20412,9112,6434.583333333333,0.5518449802240362,4,11300,0.213222,0.2398189114763106,2681.269377035722,0.4703131842832178,0,53.0
2025-04-08,32,74186,533,Employed,Master,12,30966,72,0,4,Other,773,0.187930949867264,3,1,0.4349682693594469,0,Other,0,25,24,1894,601,50521,17669,6182.166666666667,0.8635194738807708,5,32852,0.279466,0.2593309327209567,851.9539328082989,0.2628453777491654,0,55.0
2025-04-22,46,151706,586,Employed,Master,22,20576,48,1,0,Other,593,0.2885823955476403,4,0,0.4774190280008875,0,Auto,1,20,6,10997,282,29916,21895,12642.166666666666,0.6941462558412953,4,8021,0.222576,0.2274292516580922,656.5963795172831,0.098843529947447,1,49.6
2025-04-26,43,67622,619,Unemployed,Master,25,32022,108,0,1,Mortgage,903,0.0691340246785889,2,3,0.0369547546326908,0,Education,0,25,22,3769,1932,14992,12396,5635.166666666667,0.962774445785123,8,2596,0.267522,0.2719590556971245,796.5296383776454,0.3015935000522277,0,49.0
2025-04-29,18,22825,581,Self-Employed,Master,0,30457,24,0,0,Rent,410,0.0478017921819124,3,0,0.2801349589293035,0,Home,0,18,10,89793,3910,93703,34756,1902.0833333333333,0.7619411079511077,5,58947,0.214957,0.1988966098831982,1548.4922431970017,1.0296563819655649,0,54.0
2025-04-30,44,46225,563,Self-Employed,Master,21,15715,60,1,1,Rent,476,0.4281278964588763,5,0,0.187680967139129,0,Home,0,24,16,1769,668,48088,9049,3852.0833333333335,0.9511291991539876,4,39039,0.239215,0.2011634399015825,417.3693554941692,0.2319184914208768,1,44.0
2025-05-04,48,39338,415,Employed,Master,27,14910,36,1,1,Rent,108,0.1566343529644199,7,1,0.1840129899191155,0,Debt Consolidation,0,31,26,1454,958,17652,8067,3278.1666666666665,0.7310603015277809,3,9585,0.2924099999999999,0.3077786432106123,639.322142072074,0.2279695384835245,0,50.0
2025-05-22,47,31963,564,Employed,Master,23,14026,36,1,1,Own,277,0.1284088303088963,3,0,0.0723448590229173,0,Debt Consolidation,0,22,24,6887,5541,517063,42290,2663.583333333333,0.8913014564423607,7,474773,0.217026,0.246486599320538,555.0683258393527,0.312386819449746,1,35.2
2025-06-08,18,22384,588,Self-Employed,Master,0,15769,60,Divorced,1,Rent,465,0.0861215549964476,3,1,0.2017157570805763,1,Other,0,21,1,974,1585,120979,17151,1865.3333333333333,0.8481867802963755,4,103828,0.226769,0.2320491449602713,446.3940078012393,0.4885957868841525,0,68.0
2025-06-16,57,77291,556,Employed,Master,37,46012,12,1,2,Mortgage,295,0.2609539350990146,5,0,0.1052255339280373,0,Home,0,19,23,2457,1224,149505,8450,6440.916666666667,0.7001085137886962,2,141055,0.233012,0.2205130889742884,4307.600881045065,0.714587863690996,0,46.0
2025-06-22,34,154135,587,Employed,Master,14,16797,84,1,2,Mortgage,576,0.2938779818553582,2,0,0.2849932540055476,0,Debt Consolidation,0,23,23,1179,868,399427,22401,12844.583333333334,0.791931025732076,3,377026,0.248297,0.2440203637634584,418.7589420720439,0.077445793005252,1,35.2
2025-06-24,60,45730,559,Employed,Master,40,55877,24,Widowed,3,Other,332,0.6754241584253384,3,1,0.5346243875397626,0,Home,0,19,10,4274,8868,128353,38718,3810.8333333333335,0.628208519854886,6,89635,0.251377,0.2104853829207027,2872.608351701691,0.8409206258565557,0,59.0
2025-06-26,29,17609,611,Employed,Master,6,30829,24,0,1,Other,366,0.5419122685445141,3,0,0.0685325838445601,1,Debt Consolidation,0,23,18,1899,1439,40209,18722,1467.4166666666667,0.9377729556893192,8,21487,0.2003289999999999,0.1860750742794837,1548.174724516428,1.3044520809925113,0,62.0
2025-07-01,58,20929,669,Employed,Master,35,25536,36,1,2,Rent,333,0.4743088236950515,4,1,0.3534335811098905,0,Auto,0,26,9,3303,1785,88652,51720,1744.0833333333333,0.5899955032450122,5,36932,0.176036,0.1571442754283666,894.1738886157827,0.7036211316063545,0,52.0
2025-07-07,18,78146,507,Employed,Master,0,46340,36,Divorced,3,Mortgage,1129,0.2944735545564241,3,1,0.0786670058332664,0,Education,0,19,21,14534,1402,323809,102378,6512.166666666667,0.9187418988924616,6,221431,0.27784,0.2899011180750708,1941.6616099821333,0.4715268768687533,0,46.0
2025-08-12,50,65990,590,Employed,Master,24,8363,96,1,1,Own,221,0.371862165607756,2,0,0.520881419189726,0,Debt Consolidation,0,25,10,922,987,28138,27250,5499.166666666667,0.9499404838401444,14,7694,0.248363,0.2366698641255135,194.81749627255903,0.075614637903784,1,46.400000000000006
2025-08-16,34,36795,625,Employed,Master,8,81722,60,1,3,Rent,569,0.0746119061264471,2,1,0.2331591332133648,0,Other,0,25,3,3713,711,94999,8813,3066.25,0.7421290111681512,8,86186,0.274222,0.2471381485219899,2384.956917310468,0.9633777145733284,0,50.0
2025-08-20,34,67554,597,Employed,Master,12,47174,60,0,2,Own,437,0.1077433527396583,3,1,0.1500621205585968,0,Education,0,21,12,4746,3073,40191,78579,5629.5,0.6074283403282754,1,7465,0.253674,0.2850240441045279,1483.1323044716908,0.3410839869387496,0,49.0
2025-08-28,46,53362,550,Employed,Master,22,39882,36,Divorced,2,Own,534,0.2989961818473486,1,1,0.2048791171162554,0,Education,0,27,28,7544,2655,83611,8470,4446.833333333333,0.7199839488762936,10,75141,0.249882,0.2269896600664244,1537.570619537158,0.4658529934119017,0,50.0
2025-09-04,27,51695,494,Employed,Master,6,21961,36,1,1,Own,169,0.2159365280565968,3,1,0.4856843449155603,0,Other,0,25,7,33047,1267,34314,74293,4307.916666666667,0.7206122551029464,2,10549,0.259961,0.2303114979015497,850.4607811201173,0.2366482130465501,0,57.0
2025-09-07,39,54536,580,Employed,Master,17,25430,84,1,1,Mortgage,425,0.2255773159470485,3,1,0.2416578720464628,0,Education,0,19,7,8509,1479,159182,2298,4544.666666666667,0.8792619553983823,6,156884,0.26043,0.2448436207293639,635.3149255867313,0.2333097239812376,0,49.0
2025-09-15,61,52314,663,Employed,Master,40,17669,24,Divorced,1,Mortgage,694,0.3305516588125375,3,1,0.1901964367578894,0,Debt Consolidation,0,27,22,4503,3313,52632,6812,4359.5,0.7057106500707045,5,45820,0.1611689999999999,0.1557265715517472,861.5257397066696,0.3568128775562953,1,35.2
2025-09-16,49,37911,619,Employed,Master,28,7529,48,Divorced,4,Rent,678,0.3900240321092592,1,0,0.2026766043100336,0,Debt Consolidation,0,27,9,4768,938,148085,24039,3159.25,0.8219546621057071,3,124046,0.193029,0.1974487419885776,228.0880312943986,0.2868047895210568,0,47.0
2025-09-22,50,44572,555,Employed,Master,27,19514,36,0,3,Rent,936,0.4678506769352156,2,0,0.417121576565024,0,Education,0,29,18,4143,2613,14080,26529,3714.3333333333335,0.7135364127400355,3,2881,0.227014,0.1816112,707.056081281645,0.4423555814273476,0,58.0
2025-10-02,28,29353,609,Unemployed,Master,7,17360,96,1,1,Rent,222,0.422165197044871,4,0,0.4443757880208605,0,Other,0,22,7,758,2380,21829,37681,2446.083333333333,0.9156476003023448,5,7347,0.24786,0.2083979444424243,372.8905439574673,0.243201258048227,0,60.0
2025-10-03,58,63098,573,Employed,Master,38,24854,24,0,0,Own,345,0.1676124756779974,4,0,0.0673386825463713,0,Debt Consolidation,0,29,1,3288,3215,61440,1916,5258.166666666667,0.8139786023200107,4,59524,0.213354,0.2231702315559305,1293.2739837602153,0.3115675267856759,0,51.0
2025-10-08,59,84706,647,Employed,Master,33,12271,60,Divorced,3,Rent,345,0.2908265603150632,3,0,0.2233766779676675,0,Auto,0,18,21,4189,7659,19280,11964,7058.833333333333,0.7397403729852182,7,7316,0.193771,0.1845080334862175,314.6198496336362,0.0934460155786323,1,38.400000000000006
2025-10-11,43,48891,632,Employed,Master,24,27170,12,1,2,Mortgage,565,0.4014868662361931,2,2,0.0857501195894258,0,Auto,0,31,12,1980,2203,22964,11191,4074.25,0.7430618029631907,7,11773,0.17617,0.1544099636763741,2457.9758055774028,0.7419711126164086,0,49.0
2025-10-25,54,115775,599,Self-Employed,Master,30,12955,24,1,0,Rent,546,0.3187790518818512,8,0,0.3645332796631747,0,Other,1,32,1,719,1821,13308,11021,9647.916666666666,0.8886918763323154,5,2287,0.1884549999999999,0.2199850143411386,672.0719063460143,0.1262523245618844,0,66.0
2025-11-02,26,17412,509,Employed,Master,1,17769,48,Divorced,0,Own,486,0.3211766613607759,3,2,0.4226665149150263,0,Other,0,19,29,846,1178,22146,86736,1451.0,0.4920276063468711,0,2860,0.258269,0.2681691927766381,607.3181805966055,0.7534928880748487,0,58.0
